id,source,publisher,title,content,url,published_date,country,category,lang_detected,translated_content,created_at,sentiment_label,sentiment_score,keyword_category
2540,google_news,CarGuide.PH,Grab Partners With GAC To Roll Out Ride-Hailing EVs Across Southeast Asia - CarGuide.PH,Grab Partners With GAC To Roll Out Ride-Hailing EVs Across Southeast Asia&nbsp;&nbsp;CarGuide.PH,https://news.google.com/rss/articles/CBMihwFBVV95cUxPa3Vva1hTT3otNXE2RFNxSHdIU1hqd1ZHNzY3YjRvVktIQVpQS0pkQ3c3M1N3dklYMWRYRDFmc1pqaW9XM1BqODJFekx0WXE1TUVjdXlqU1pPcGlhQ1o0SWhMR29UMDNfdlpCVHA5dTJhZWJEX3BueTM0QUZwR1FoeGNQenRTcjQ?oc=5,2026-01-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2541,google_news,CnEVPost,"BYD, Grab partner to expand EV fleet offering in Southeast Asia - CnEVPost","BYD, Grab partner to expand EV fleet offering in Southeast Asia&nbsp;&nbsp;CnEVPost",https://news.google.com/rss/articles/CBMifEFVX3lxTE8xRDFkVkZJLXdobHhpNHcwb1lSUHVOT19QblJ3SDg0R3g0MkdIM2g3UHl5MDh4Z1ZPYnZvMVpaeTVCU29TeTlvc29FUTM3X1BKMV9QeDJOMWZsTWhSVE9wVG1OVmN3Qm9EQklIT1E4SFdycDBQQVU5ekpSUU8?oc=5,2025-01-14,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
3164,naver_news,"",리창 中 총리 EU 상임의장에 이성적 정책 촉구,"EU는 전기차 관세 협상 WTO 합치 강조 리창(李强) 중국 총리가 11일 라오스 비엔티안에서 유럽연합(EU) 이사회... 중국산 전기차 관세 협상과 관련, &quot;세계무역기구(WTO)에 합치돼야 한다. 중국의 보조금 문제를 효과적으로...",https://www.asiatoday.co.kr/view.php?key=20241011010006114,2024-10-11,LAO,policy,ko,,2026-06-13 06:13:22.087618+00,,,
1081,naver_news,www.finomy.com,"전력저장장치(ESS) 관련주, '맑음' HD현대에너지솔루션·씨아이에스·삼...","업계에서는 신성이엔지의 해당 기술이 국내외 배터리 제조사들의 전고체 배터리 생산라인 구축... 이는 국내 전력산업 운영 노하우를 글로벌 무대에서도 인정받았다는 의미로, 앞으로 동남아를 중심으로 해외...",http://www.finomy.com/news/articleView.html?idxno=250537,2026-03-01,MUL,hardware_manufacturer,ko,,2026-06-04 13:44:41.431379+00,positive,0.4968,제조사동향
2542,google_news,Al Jazeera,"Vietnam’s richest man vies to dethrone SE Asia’s ride-hailing king, Grab - Al Jazeera","Vietnam’s richest man vies to dethrone SE Asia’s ride-hailing king, Grab&nbsp;&nbsp;Al Jazeera",https://news.google.com/rss/articles/CBMitgFBVV95cUxPZklURGRIZllWaWMyMjVfYW1kX08xMXBNcUk1X1N6MVlwWk1YYnUwMmYtQm90VERFVml3Q0h2TzJhRHJIaTFSei14cE5ObmRNYXJOaTItbHc2bEFrdTFoMDNnSWVVTTNDNUVuc2d1emQtWnBhcnl6Uy1QSmJCc3RpLTkyR0hETEFPUDdfTm1oemhvdnBlUWZqOHJwSld0QUlEU1NUZE5uSDlnUlRCRXRSbXhyNlhTZ9IBuwFBVV95cUxPdzBZdVg0a1EtRURtVjRTRUYtRm5KTUhGU2RjTkZfZGJPbjBkSi01LW11OGRINDBTOEZJVC1lSzUxdVJOUmZ2OTNiMnFUb1hXdGZidXAtdmxSbnVNN3M0ZVdwQlR6N0tvX1Z2Xzl0elhaaE5QaDVDem05QnRIYnJRX2xyRTU0MGVxOHZrbEpTRkNfX09aWHM0Y3BOX0xEcXZmZUZYc2UxSF9kQk01T1BpWDlrWmxvOG54Z2tV?oc=5,2024-11-27,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2543,google_news,electrive.com,Grab and BYD extend their partnership for Southeast Asia - electrive.com,Grab and BYD extend their partnership for Southeast Asia&nbsp;&nbsp;electrive.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxQdEtNQkRTQTdxcE15WDc0TkpUeE83RDg3N25RN0xKQk9ZSTBGSFRLODIxRFdtcVgyNDVaWFB5OUs4a0k5RC1FeUpiaDFTVU5WbU9qTm96ZUJfOVp4U3lDeVJXbFoyS1loSU1BVUlVTXFybzRrQVlldDVsQmxoeHItZFZURXJWTGtsaHpNZmtSMDNWMl9YdmJLS1Nn?oc=5,2025-01-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2544,google_news,thephilbiznews,PH industries back TNVS drivers in EV transition - thephilbiznews,PH industries back TNVS drivers in EV transition&nbsp;&nbsp;thephilbiznews,https://news.google.com/rss/articles/CBMikAFBVV95cUxPRGNRQjlzdWJzdkRXVXp5enQ0QklYMGhSZVJKVk9WOW1sYl95Y09idkxoU3FydElXeEQ4SkttMGtFb3FvMV81MTY0N3ZmMHlOajQ3ZDJrTlhLekRBdHk3akZ0ZVhtQW9QMFF3Z05pS1FqZzFzblp1MTFnOWo4THZkTko2dFFoVlh5VW5TdDlpVGY?oc=5,2026-04-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2545,google_news,fulcrum.sg,Autonomous Driving and Southeast Asia: Will it Hit the Road? - fulcrum.sg,Autonomous Driving and Southeast Asia: Will it Hit the Road?&nbsp;&nbsp;fulcrum.sg,https://news.google.com/rss/articles/CBMihAFBVV95cUxNVGpxWlVOT3F4MjdxZGlpbWU1cnR0NW9OekZoRnkybGNuVE55TTRhRkZlLW05c1NMLVl5M0pLLW1XeDRGSWxTOHJGUmhzYTFvbHNfTlhNbE5OY0FUNUsxUXpYVWJvbzlsclZoUVNBN3A4akk4RGhfNjFNYmY1T2dpNEF3ZFk?oc=5,2025-04-07,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2546,google_news,electrive.com,"Grab to add 20,000 GAC EVs to its ride-hailing fleet - electrive.com","Grab to add 20,000 GAC EVs to its ride-hailing fleet&nbsp;&nbsp;electrive.com",https://news.google.com/rss/articles/CBMikwFBVV95cUxNSER4WllRSjBlLVlhWHItZmdwbWhiYTluZEJpVVNkdnM4QzVhTHkwNzFXeUQ2c25IaHpYelBuSTV1TEYtcGNmRDlObERuQ3daeVZBOTBJUjNncUx1VTg1QUpRNWVaUnlzZ2FKY3NmU0tuRzFJVHdQbG5XOWRmd2NEb2dqSkJYZi1YQ3YzMmZEdl9RMjA?oc=5,2026-01-08,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2547,google_news,Vietnam Investment Review - VIR,VinFast launches EV rental program in Indonesia and Philippines - Vietnam Investment Review - VIR,VinFast launches EV rental program in Indonesia and Philippines&nbsp;&nbsp;Vietnam Investment Review - VIR,https://news.google.com/rss/articles/CBMimgFBVV95cUxQM0tTWktHM0UybnN3anJpZG1lRVAwLTRGQ2dIMXhycGFuNXVBZlhXNWRRbWI1SjNnUVFBQUYteXc2QmFlX3RaRTB3QXBOOHBhRlUtMV9MaFdoZi1haUJBR0ZBX2tOaDVNakpEdEktLUVkbmJHZWQ2S1RGenFyUWdFdkYtcG5GV0JjTGx5VFNWMkFuSDh4UkJsTWZ3?oc=5,2026-04-09,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2548,google_news,radii.co,Grab and BYD Join Forces to Accelerate EV Adoption in Southeast Asia - radii.co,Grab and BYD Join Forces to Accelerate EV Adoption in Southeast Asia&nbsp;&nbsp;radii.co,https://news.google.com/rss/articles/CBMibEFVX3lxTE1seVZiUG5nRnJBQW45aXdpUG1uQ2tIWGZGZU5ETDNvY3ZxOUlQTnVKSFBzcE5JQnFWS0R2MU5kVDRMdHFFMlQtVUFkNzcyRXRfYzA1Y1JXUzBRQnVpd28zR3REZ2RVcVp6MkV4Vg?oc=5,2025-01-20,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2549,google_news,The European Business Review,Driving Differently: Two- and Three-Wheeled Electric Micromobility in Southeast Asia and Africa - The European Business Review,Driving Differently: Two- and Three-Wheeled Electric Micromobility in Southeast Asia and Africa&nbsp;&nbsp;The European Business Review,https://news.google.com/rss/articles/CBMizgFBVV95cUxQWDRBRDhGclYzTVRDNFF5WTB1cE16WUtNc2VHaHpNOV9TWlpFamw1YzNIUFFoWTM3ODg3ODR3YjRodlc2Y2lPczE0TzB6VldHdDJTOUxoa2NNU2syYU45Qk5aNTZMYmUtVVFZYjJfMVJZb0twSG9HNWVrOGlMMEk5U05fb0c0WjhmWE9FZnZTX0I3Z0RnM0JTYnJKSm1yM3cxSktITHZaS0hfdXdKWXpiZW15WjcySi1aUlFVVHJickJlTjllYXF3bDhIZHpaQQ?oc=5,2026-01-28,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2550,google_news,digitimes,BYD expands Southeast Asian presence through Grab partnership - digitimes,BYD expands Southeast Asian presence through Grab partnership&nbsp;&nbsp;digitimes,https://news.google.com/rss/articles/CBMijAFBVV95cUxPVld3dGFyNXRpMjR3R1ZraVlwVDE4Sk4wekhfbnZEdS1PRHZIa01SWmtaeGh3QVphTGhiVlUtYnZBNkVlaWg3el9iRmdmWjhPUGprOW1iMXBKT25XMlFDMHB3RV9mWlFaUFVHOWRUWFVGZ3otOU1xdUxvMzdmTXhISUF3NkhodFFPVURwcQ?oc=5,2025-01-24,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2551,google_news,electrive.com,Hyundai expands partnership with ride-hailing firm Grab - electrive.com,Hyundai expands partnership with ride-hailing firm Grab&nbsp;&nbsp;electrive.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxQZ0JnRlFzMWZESXV2M2ZCVVFmSUtnYW1UMFJTUzZHTmgwVmxxcjU2cU5qenE2LV9vLWlXSExISmJqWHR0YW5oWm5NelZ4M2Vzc3BKc2RveVJ6TkFsaXpmalZPLV9PWHA0Q21WdmJaVnBOZld4T29yWlRFQWpfVUo5X3lEMVUwbXZXYW5OYWtGNDlUOTA2SXlZNjYtMWZlR2V5NlE?oc=5,2021-06-23,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2552,google_news,CarNewsChina.com,"BYD to supply 50,000 vehicles to Grab ride-hailing service for Southeast Asia - CarNewsChina.com","BYD to supply 50,000 vehicles to Grab ride-hailing service for Southeast Asia&nbsp;&nbsp;CarNewsChina.com",https://news.google.com/rss/articles/CBMiswFBVV95cUxNdll2Q0xNOUFUdEQ4V2JnSUk3Rm5ESzg0TnY3VVRLTE5nenVMU3lWa0UwQUdQUXY5dEZEWGtpRlBSaHZycmZETkZ0elhFVjlpcW52UnF2aWdfcUlzQ1JpaWQ1NlVPOF9qSHJxc3FYYTVnR2g0NUdxUl85NnVYdjNHUmVka0F0VXBBcW9EeGhNZ05LRTdfS1l5SlhNcWZrcUJ5cll3YXQ5RExROGo2ekUtZUtJOA?oc=5,2025-01-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2553,google_news,CNBC,Indonesian ride-hailing giant Gojek wants to make every vehicle on its app electric by 2030 - CNBC,Indonesian ride-hailing giant Gojek wants to make every vehicle on its app electric by 2030&nbsp;&nbsp;CNBC,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPUkdsc0V5NmdmUVA3RTlyVU11T25FMWpDUFA1SGJzM1hiTldYc3N5djE4SFVFNy0tekQwekp1Q0U0MF83Nk9LSThrY0kyME5jM1dVU0hCTV8tRllJcmducVBKNjBPYzBuX19wRFJzcnNXdkRVU051YXJzZnVFYnFIUEhwOHBLNzZITTFmLVp5c1c1aGNVYldfNkN6WWxjeTE3UW11cDVsaUo0d9IBrwFBVV95cUxOU2RCdnppNllLZE5LRjA4R1ptR2k0VDhneU8yNkRYNFoybVNTY3Bub25iQTNCYzBtZGVFSm9pSTFvcElyVHdhRmwwOFVFblM4VjV4dTJaWDhpU2QyU05zbWItVG9IMEVYRHNHWU5vbHVyTW0wcU5xMGJRajZ3bEFPOS1UVXlGdzhBaks2VHZVenpxNFJVRnFhb2FhN080bUVwR0tRdVE5R1F2WjBKb1Nn?oc=5,2021-05-02,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2554,google_news,KED Global,"Hyundai Motor, Grab deepen partnership for EV adoption in Southeast Asia - KED Global","Hyundai Motor, Grab deepen partnership for EV adoption in Southeast Asia&nbsp;&nbsp;KED Global",https://news.google.com/rss/articles/CBMieEFVX3lxTFA4aktaMHpMT056R2pnUmM2VHRabW5pQ3NUTWNIb3A5NUNDNXBFV1BxMWdhQUF4WjJKWnVVTEhOelFMQzh4UnQxRjFKWUNfc3VockV6WUFEODhNZl9uVWJOb0ZXQWYyQVVSUDBOaXpDeDRXZnJ6WmdQdQ?oc=5,2021-06-23,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2555,google_news,CleanTechnica,"Grab Launches EV Taxis in Manila, Next Up Singapore - CleanTechnica","Grab Launches EV Taxis in Manila, Next Up Singapore&nbsp;&nbsp;CleanTechnica",https://news.google.com/rss/articles/CBMikgFBVV95cUxOdjJ1WEtINldTc0c3eE1ZZWkyR3N3WUF5cnlaWmNKNHA0NXBvY1NUcnhUZUxoNW9MZDlmZjQtNC1jQ2t0MUFXcW5yb1Q4QXpmRWI3a1lKaVIyVmRMeWtuMW9ZSGhQbmpzeExTbUotNVlUaXJaYnk4bUFkZDZlZGVlWlZWYVVxVDhDWjlvRkNKWW1Wd9IBmgFBVV95cUxQdlZPLWhYZXZPb0c3N093SGZmaXU4THQtTEhxTENvZ3lQcGdvM0hza2NFbHNMSExhQ0FEck0wb1BlRC1mXzg2dkVLOVhiOU9WYU5JTzlrNHdhdko3Mm12aGh1MlVpdGJyVTRoQVZybXZ6dUJqN2VDS0YyYlBHcncyR3l3T0dkQ09JdkZSR2ZGbVdyTVpMZXp3VFNn?oc=5,2025-07-02,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2556,google_news,VnExpress International,Quiz: Which is Southeast Asia’s largest EV market? - VnExpress International,Quiz: Which is Southeast Asia’s largest EV market?&nbsp;&nbsp;VnExpress International,https://news.google.com/rss/articles/CBMirgFBVV95cUxNUE9vY2laUWZicmlTelVySDlvY0xRbjFneVY5bHFNLWRUSUVSRlBEMkE2ay1jc21aN2tuUjZuUGdZODBIeTZuLWZSY1pvVEFTRHFfR0tEQ3RkQ3J0VEU2TXZPeU1rc3hjUEhLMFF2V1R4a1BHZ094Y2lDa1BJVDllWE5MelBPQ3hDTXF5WlA4SnVkSkxQbVVjQzhxa1RuWEh0andqMVdEV19LeFZ6bmc?oc=5,2025-11-09,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2557,google_news,VnExpress International,Grab ties up with BYD to expand EV fleet in Southeast Asia - VnExpress International,Grab ties up with BYD to expand EV fleet in Southeast Asia&nbsp;&nbsp;VnExpress International,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNUU82RDJmc0FvX1VpTGx1Wi1VWkQtY1d5XzNpS0VOSko4TDNkTzFqV1RuRUJWX0ZLTG5ycGxyWjBtT05hTzZtc0QzQlVyX01uYllvSkxqLXB1ZU1RakxELUUxZjV2WnN4ZEtvYnhEdUZPUDVTOTNGYTdQUFprSXNGWWwxNVhXR1pkMWRUdHdpZ2pVRjVBa2taU1Z5cVVZbk1Ibi1lQmVudU0xZ3o5WjZMelQ3eWRtZjVm?oc=5,2025-01-18,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2558,google_news,The Business Times,"Philippine taxis hit by fuel price hikes get electric lifeline from VinFast, Grab - The Business Times","Philippine taxis hit by fuel price hikes get electric lifeline from VinFast, Grab&nbsp;&nbsp;The Business Times",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQcnJMOS1VdGl4S1IwOEx6ZmFDbm1ZRVg0VWIyR00wcDBHakp3NGNUSUpBV2lielNaSjhHSXN2U2Jna1Z0OXJtd19Pd0RYbXFXRVQ0Q1JnVUV5aS1uZDFNUDZXQV9TWkFpS1Foc2pzMHdLZ0ZjdzJZSm8wY042NV9jLWtab0xKSGxaU0FwUEVYbGJFY0hFNnliVGdiZzd5aGk2S1NHWF9PODd5c3pxVDEweFBRV2o0LVdfbGxkMnBwbUtpVVU?oc=5,2026-04-29,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2559,google_news,electrive.com,Hyundai and Kia to invest $250 million in ride-hailing firm - electrive.com,Hyundai and Kia to invest $250 million in ride-hailing firm&nbsp;&nbsp;electrive.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOZDRCendwUF91MGxKdGdCVHpJNlExUzRKRDZYMEIxUGJLNC1Sa20xc1VkYzVHMkNIWElCUFFlalpjT3E0bG04bURNX1ZkYmswLVI3R2NIdi0zTUdIbmw2cUx0RDVaMmlUc0l4Z0ZVRTNaYmpYNHc0c3A4NXF2OWUzR05hNkg5OXVTVG00bDVCM0gzMUg5aGJSRVdmSmE?oc=5,2018-11-07,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2560,google_news,VnExpress International,"14,000 ride-hailing motorbike drivers in HCMC go electric - VnExpress International","14,000 ride-hailing motorbike drivers in HCMC go electric&nbsp;&nbsp;VnExpress International",https://news.google.com/rss/articles/CBMitwFBVV95cUxQYmE0SklOM2xNMmpqUTdaQXcxTXFxYTZpQk5nTHB0RmhNc0ZSbl9QazlqcHV1a3VLWFhrTE4xeVdlLTd6TjhSUzI1ekN5dnpNcXpRcl85bUhBSkhMR2x0dkRUc2RJblAzNWF4UkhRbTZLQ2pGTXlSNW12dmd5MEpYcjVpM2xUU0kxTVRjTzlLelgzcDd6TkI2UUFrWk9PNGFpZ1RQa0FWRVRTRnJSdEMtSFNiTmZ1SWs?oc=5,2025-10-19,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2561,google_news,VnExpress International,Grab enters electric car ride-hailing market with Hanoi debut - VnExpress International,Grab enters electric car ride-hailing market with Hanoi debut&nbsp;&nbsp;VnExpress International,https://news.google.com/rss/articles/CBMivwFBVV95cUxQU3dRcll6eE9maUhxa2ZaZVN4VXRaR3dsN2RaUUdNUFllaTRjTWlhak81bnpaQ3VDSnAyUjVVZjhrR3NMRThVZEh6dWlCWmR0bkZ6SUd0OVVuam5CMHJKbzhTNHRJUGc4ZkxZTURhSnJDdzE5RU10bDF6dVZXOG43UjJmMG1jZll1bVlzVEdzbUdKNWhxMGlxRVU1eUN6dlBkdHZNSW0ySDR5eXN5YTFYa040WVozbTVuZmxoekVwWQ?oc=5,2025-10-08,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2562,google_news,The Edge Singapore,Grab-BYD partnership to expand EV fleet offering in Southeast Asia - The Edge Singapore,Grab-BYD partnership to expand EV fleet offering in Southeast Asia&nbsp;&nbsp;The Edge Singapore,https://news.google.com/rss/articles/CBMitwFBVV95cUxQT1Q3SXE1UDlIQWFTTE1tUjVES29vS3FibWhDNmYyRVBsWUNJUkZ3ZUNyTWk0ZFVwUExFVXNtcFpXalZwYmMybmRUNmJnR1dBam5lUjA2S1JJOFpDN0loYTBRS2I3QXZuZ1RQTUVTSzc2eVVOSngydmNLeDdEUXRPb1hEdlJZcTk1Qm5QajdpRGUyRnNpNHZSRTN2WGg3VV9HUE9jbzd4dFM4RXBpdk1mbzk2LXJHMjA?oc=5,2025-01-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2563,google_news,The Business Times,Digital tech will fuel Asia’s US$573 billion mobility market - The Business Times,Digital tech will fuel Asia’s US$573 billion mobility market&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMirAFBVV95cUxObzNsNjV0UEduTEUzZVlhTm1Fd2lfMGhRODlkLUNENFZnWU1udWZYRjlOS0EydTJRZFl0TlIwN0w1S3lGY3pDTGpBTU0yX1VlWk1zUmdxWTA5ZVlCOHVZWlp1Ym55LUZ0RFNMbVJfTVBUZ0RwanM1NkRVUzY4MFJRbEdISUJoT3dFajdCSlBtTWo2cS01ajQ2Qy1va1ZjSWdlcDBYakRFNndTX2NY?oc=5,2025-05-29,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2564,google_news,ET Auto,Hyundai Motor Group and Grab steps to promote EVs in Southeast Asia - ET Auto,Hyundai Motor Group and Grab steps to promote EVs in Southeast Asia&nbsp;&nbsp;ET Auto,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQN3c5cDdtNDE2MHNnWVcyWWRya2Z1RTl0YktybE9ULWVQakQxS19HMnJNV0pjR1pkTHlmSE5sTDE4QWRUNENhUTlleGlQNTFHZ2VxOUlMWHdQUklPVDVielprd2UtTTdvZVZ1blNvb2dtT0JJVUdmMW9aYm8tMUtrS1gyQlRxZVU0NEMwbGFmTUxvZUtRN3ZiaWlsSElyMUl6QlVQX2s3WW4zWF9qNEtSZlFJek1VeXJ5ckx6dmw2WmM?oc=5,2021-06-22,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2565,google_news,KrASIA,Gojek speeds up transition to electric vehicle fleet in Indonesia with new JV - KrASIA,Gojek speeds up transition to electric vehicle fleet in Indonesia with new JV&nbsp;&nbsp;KrASIA,https://news.google.com/rss/articles/CBMingFBVV95cUxNZDFiVVNsTk56aDFoRk42RXNKeFUxZUtEQmp0bW1ucGFwMzB2ZUJPbng3a2t2Z0VUbWhMeVI0M1ZHUzRnMTJUME10Y3Z4RDd3NE02aWMxMF96QmxKZENsZjVLRjZKMzZkRzFoT0Vjcl9PTUN3XzZ6SlRMc2ZQRzZFNUtDX3AwZkhDdWVVRUFqcWwzbGVhdHZZVW5BUk51d9IBowFBVV95cUxNZnhVcnpqTTdaN2F0TzUwbk5XQXQzMTVGdDlsbzg3Y040X0x2RHpuX3VqTmNiRzlWY2VLQ2x4WXhMbzBiZnI5ampEUkZLZVlxeEpsX2ZsMlFMVDFXa2ZKNkMtY08wcElNYmEtV2gxTlZxbVhIckFZSVlQeWYzQjJqVFQ5UWhFQ1NTSUZQdHpIZEhSa3VlVDNzZS1oQ3RSUVZISWU4?oc=5,2021-12-14,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2566,google_news,The Business Times,Grab to invest US$60 million in remote driving tech startup Vay - The Business Times,Grab to invest US$60 million in remote driving tech startup Vay&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNT0gtclJQTWV2dWJmMkhuNDkxWFM2WXFnY0dXQXZLb2ZlX3o2Y1R5bGl5MU5aR0VMa29OUmF1c3lzeVUwb01DX2RVbzM4dFFEYjZSOTFOc2EzbURhTlNwbHROV2R4ck16cjdGXzJXS3p1S2FlZDZPZTlzWDhLTFRYVzVWakFKZjNQaU16LXZhdU5KNUtlWE9kRUJzQnpKMTk5dmNNM1BTcFlBZTA?oc=5,2025-11-10,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2567,google_news,The Business Times,Vietnam’s taxi market leader GSM faces challenges to drive VinFast’s EV sales - The Business Times,Vietnam’s taxi market leader GSM faces challenges to drive VinFast’s EV sales&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNSUZBenV6MEp2R3NMRWpfWDlPQjVjczlCb01BQ01nMGIzckU1c2tkel9DdGFOcVU5NlV1US1OWjNiSFlfVlpRaThxejVTR1o3NlBxeE5Kcmk4SnU4VXFzUnczb1dSMTB3T29aaXdhOEhEd09KQmdVLW9jTFNBX2xJQzhxdGNQT1dGQWhEby14V1JLQ0JCeFNtRHRmdUh3eER4SzJHblowdkI3STVCaUN3TkRrYXlJaE80RWhuellyWGVNbFU?oc=5,2025-02-17,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2568,google_news,The Business Times,Is Grab’s ride-hailing business future-proof? - The Business Times,Is Grab’s ride-hailing business future-proof?&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMisgFBVV95cUxOejB4U1diWkF3UzdJYm15T3ItcjNwbU5QMmJ3U3FpU29zZm1QTVY2MUIwUXZQYWpPWXV3NFFoXzBOSVRXWHFxT1hFN1hwNHJ3Skk3eTg5OW1reHdKQXJIMnNVYnoxZEk4SVFZbU1sT3AyUi1ueFctbmZBN2x5cFh1Z2MxVjJPUXlWcXJIRnZVXy1COWNHSm9kd1BGRkMzMERVTUdzczVSY1FUalFiZXFiWGxR?oc=5,2024-04-17,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2569,google_news,The Business Times,Grab partners BYD to expand electric vehicle fleet offering across South-east Asia - The Business Times,Grab partners BYD to expand electric vehicle fleet offering across South-east Asia&nbsp;&nbsp;The Business Times,https://news.google.com/rss/articles/CBMiygFBVV95cUxPXzdla1JRX2cyZnhLN2d1Vjl3SGx3WlJmRTFwSUZGdHRNRnBpYTU2QW1GMGVTLXliRGxsWmxzRGF2ZzJYZDA4cTl0SkxaRHZ1TzBrWGM2dE5nd2xLcEpYX1Q0a2JUQ2hSV0htd0FoZE9BQUppY3FJUkVFcVV1MlRla1BVcFRrYU5UeHZaaHlUcFF4emotN3V1SVgwQkx3OENXUHFkQ0hXRktpMzhocGdrTk5mNzdyUWwwLTdNR1ZrNng1TExZSURyZWhB?oc=5,2025-01-15,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2570,google_news,Carz Automedia Malaysia,Grab Partners WeRide To Bring Robotaxis To Southeast Asia - Carz Automedia Malaysia,Grab Partners WeRide To Bring Robotaxis To Southeast Asia&nbsp;&nbsp;Carz Automedia Malaysia,https://news.google.com/rss/articles/CBMikwFBVV95cUxQa2xJWFQyb2lQam1kNkpnZWdXM0lyM0F3NE9LbFdfZzQ0bTl1d2x1S0UzM1hWZHZ4SUVaNkpoWGM2UVdUTHhUdnNtUXowbndyNVkxWk9uSEFxdmFuTm9hTXdLdlFwZXhHbTBNWnF2Z0FaV0w4RmZIU0s5dG1HdDNCcVA0d3R1U0N2NmJKaFNPc0diWDA?oc=5,2025-08-20,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2571,google_news,CNA,Grab-BYD partnership signals Singapore firm's EV push in Southeast Asia - CNA,Grab-BYD partnership signals Singapore firm's EV push in Southeast Asia&nbsp;&nbsp;CNA,https://news.google.com/rss/articles/CBMioAFBVV95cUxNN1NFR2gwUE42RXhRQXZtcjlNdWlldjYtYUo1TEhoekhFLUlRZFZOY2F4RlJqb1k3dHVlN3dleGVWVk5WWEo5WV9hdE1vd0g0RUxTWmRYM2ExbnYwMDhtQWcwRDdIdFliTFZVU1ZBU0lQeUJoS3ltV1JlUnlJRjFLRm9CbFlvTklqLWNINm5JUUtXY01fTUtpYUc2a2RsSzJ4?oc=5,2025-01-21,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2572,google_news,Manila Bulletin,"What you need to know about Green GSM, the EV taxi - Manila Bulletin","What you need to know about Green GSM, the EV taxi&nbsp;&nbsp;Manila Bulletin",https://news.google.com/rss/articles/CBMihAFBVV95cUxNdGFSVks0ZWphNmdWLUZiWVRGNkdnbFU5RzEzdmVxZEY0X3I3UnRKRURUTzJ0Wmh4M3o0M1hZazZ5emJubHpqRi1IbmVBR3k0NUpYNHI5UjBCcDU5b3Z6VXFkTkRqQkQxTjQtQ3Jwb3hoQzRUbG9nZ3hsLVdvamdPbm4wLWU?oc=5,2025-06-20,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
2573,google_news,Grab,"Grab, BYD Cars Philippines team up for EV pilot study in ride-hailing - Grab","Grab, BYD Cars Philippines team up for EV pilot study in ride-hailing&nbsp;&nbsp;Grab",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPUlJiNWRYcmpVSmQwSldUTWxqdTRRZ0laRU1hNjVJSnZyVUFZcjY0WjctUXFDbGVFeDZXSFNuREFBZU1SRWI5aXhRYnFyZG9MbDY1V1dQSTd2bFZTbWxpV1hjbWlsZTlTV3BBQ2RpcHp0RUZsRUZCQ2lRd1NRWUg2STBIbkg2eElXb3VoLWJONnlEMnBNZ0h0b3ZycFd3VjhiX0lTRVdVc01Rdw?oc=5,2024-06-14,SEA,other,,,2026-06-05 09:33:08.249681+00,,,
