id,store,app_name,country,rating,author,review_date,content,lang_detected,translated_content,sentiment_label,sentiment_score,keyword_category,created_at,keyword_domain
26875,google_play,Green SM,MUL,5,Linh Nguyễn,2023-04-07,Khi nào ra hà nội sẽ sử dụng,vi,,neutral,0.5148,기타·미상,2026-06-04 05:59:59.595793+00,미상
21717,google_play,Green SM,MUL,5,Hoàng Hà Minh,2024-04-10,ok tốt,vi,,positive,0.5032,기타·미상,2026-06-04 05:59:32.995093+00,미상
8927,google_play,Green SM,MUL,1,Thắng Hoàng,2026-02-12,hủy chuyến liên tục,vi,,negative,0.7004,배차·호출실패,2026-06-04 05:58:30.640427+00,라이드
26876,google_play,Green SM,MUL,2,Việt Hoàng,2023-04-07,"nên có ưu đãi nói chung hãy làm các tính năng trên app giống như các hãng khác, giá tôi nghĩ nên giảm xíu hoặc nên có áp mã giảm giá như các hãng khác",vi,,neutral,0.5778,프로모션·할인,2026-06-04 05:59:59.595793+00,라이드
8929,google_play,Green SM,MUL,3,Hải yến Nt,2026-02-12,cập nhật tết xong k vào dc app,vi,,neutral,0.6324,설치·업데이트,2026-06-04 05:58:30.640427+00,앱공통
8930,google_play,Green SM,MUL,1,CHINH HỒ,2026-02-12,Đặt xe bao nhiêu lần đều không nổ cuốc dù thấy có tài xế,vi,,neutral,0.3965,배차·호출실패,2026-06-04 05:58:30.640427+00,라이드
8932,google_play,Green SM,MUL,5,Thành Tấn,2026-02-12,MN nên trải nghiệm thử nha.xe sạch sẽ mát mẻ.rất dễ chịu,vi,,positive,0.6578,기타·미상,2026-06-04 05:58:30.640427+00,미상
8936,google_play,Green SM,MUL,4,Hoàng Đại,2026-02-12,nên phát hành bản đồ vệ tinh để dễ hình dung,vi,,neutral,0.576,위치·GPS부정확,2026-06-04 05:58:30.640427+00,앱공통
8941,google_play,Green SM,MUL,1,Trường Nguyễn,2026-02-11,"chỉ đường lòng vòng, quãng đường di chuyển khoảng 4,5km, tính giá 69k, đi xe máy. vậy có đắt hơn đi ô tô ta xi không?",vi,,neutral,0.6911,요금·비쌈,2026-06-04 05:58:30.640427+00,라이드
15993,google_play,Green SM,MUL,1,Ngọc Nhân,2025-04-27,đặt xe mà ko thấy xe,vi,,neutral,0.4449,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
15994,google_play,Green SM,MUL,1,Phương Duy,2025-04-27,tại sao tính năng giao hàng ko cho trả bằng thanh toán khi nhận hàng,vi,,neutral,0.6291,결제·환불·지갑,2026-06-04 05:59:09.108897+00,앱공통
15995,google_play,Green SM,MUL,5,Ngân Phạm,2025-04-27,"toàn đặt xe premium nên tài xế dễ thuơng lắm nha. Có hôm còn bớt tiền trả đi cho mình, đến nhanh. Khác với cuốc thuờng, có hôm đặt xe mà tài xế đến sai địa chỉ còn mắng lại khách, bảo đặt xe khác chứ:)))",vi,,positive,0.3464,목적지·경로,2026-06-04 05:59:09.108897+00,라이드
16000,google_play,Green SM,MUL,3,Chi Tam Dang,2025-04-26,giá cao hơn so với các dịch vụ khác,vi,,neutral,0.5554,요금·비쌈,2026-06-04 05:59:09.108897+00,라이드
24932,google_play,Green SM,MUL,5,Đoàn Nghiêm Đình,2023-08-18,yêu quý hãng xe Vinfast,vi,,positive,0.5018,기타·미상,2026-06-04 05:59:49.419863+00,미상
8945,google_play,Green SM,MUL,2,Tùng Hoàng,2026-02-11,cứ thoát ra là khởi động lại,vi,,neutral,0.4748,앱오류·작동불가,2026-06-04 05:58:30.640427+00,앱공통
8946,google_play,Green SM,MUL,1,Athanasia De Alger Obelia,2026-02-11,đã nhận cuốc xe rồi không chịu đón khách. điện thì bảo đang chạy tới trong khi trên app chỉ đứng yên. 4 5 tài xế liền chứ ít gì :),vi,,neutral,0.4314,배차·호출실패,2026-06-04 05:58:30.640427+00,라이드
8947,google_play,Green SM,MUL,5,Thu Hiền (Gió),2026-02-11,dịch vụ OK tài xế xe rất nhiệt tình sẽ luôn ủng hộ ạ,vi,,positive,0.6892,드라이버·서비스불만,2026-06-04 05:58:30.640427+00,라이드
8931,google_play,Green SM,MUL,1,Ninh Hải,2026-02-12,Đi thêm từ T1 qua T3 thu thêm 170.000₫ là ko hợp lý,vi,,negative,0.8741,요금·비쌈,2026-06-04 05:58:30.640427+00,라이드
8933,google_play,Green SM,MUL,5,Minh Hai Le,2026-02-12,RẤT TỐT,vi,,negative,0.505,긍정오분류,2026-06-04 05:58:30.640427+00,검토
8934,google_play,Green SM,MUL,5,E Ah,2026-02-12,tiệt,vi,,negative,0.6039,기타·미상,2026-06-04 05:58:30.640427+00,미상
21836,google_play,Green SM,MUL,1,cuong le,2024-04-05,Nhu lol,vi,,neutral,0.3896,기타·미상,2026-06-04 05:59:32.995093+00,미상
8935,google_play,Green SM,MUL,5,Thanh bảo Lê,2026-02-12,lần đầu trải nghiệm. rất hồi hộp,vi,,negative,0.632,기타·미상,2026-06-04 05:58:30.640427+00,미상
12609,google_play,Green SM,MUL,5,Tuan Tran,2025-09-27,ok tôi rất hài lòng tuyệt vời,vi,,positive,0.8587,기타·미상,2026-06-04 05:58:50.987576+00,미상
12611,google_play,Green SM,MUL,5,Pham Tien,2025-09-27,đổi lịch qua giờ khắc đi,vi,,neutral,0.6348,기타·미상,2026-06-04 05:58:50.987576+00,미상
26877,google_play,Green SM,MUL,5,Luong Van Quy,2023-04-07,Mong chờ từng phút từng giây,vi,,neutral,0.6333,기타·미상,2026-06-04 05:59:59.595793+00,미상
26878,google_play,Green SM,MUL,5,Mạnh đức Đỗ,2023-04-07,Ủng hỘ DN Việt,vi,,neutral,0.4866,기타·미상,2026-06-04 05:59:59.595793+00,미상
26879,google_play,Green SM,MUL,5,Van Thiem Nguyen,2023-04-07,Rất tuyệt vời. Xin cảm ơn!,vi,,positive,0.9315,기타·미상,2026-06-04 05:59:59.595793+00,미상
26962,google_play,Green SM,MUL,5,HỒNG HOA NGUYỄN,2023-04-05,ngon sạch đẹo,vi,,positive,0.7251,기타·미상,2026-06-04 05:59:59.595793+00,미상
26963,google_play,Green SM,MUL,5,Tequilla,2023-04-05,Ứng dụng hay,vi,,neutral,0.4177,기타·미상,2026-06-04 05:59:59.595793+00,미상
26964,google_play,Green SM,MUL,5,Lieu Nguyen Van,2023-04-05,Chương trình dùng thử thật tuyệt vời,vi,,positive,0.8852,기타·미상,2026-06-04 05:59:59.595793+00,미상
16032,google_play,Green SM,MUL,4,Anh Hoang,2025-04-23,"Các chú driver của xanh đều ổn ạ, các chú làm dịch vụ nên hầu hết dễ chịu và thân thiện nhưng bên cạnh đó vẫn có một số ít các chú (do hầu hết mình gặp là nam) có thái độ khó chịu, không mấy thân thiện, mình hỏi hoặc nói không bao giờ các chú đáp lời lời lại hoặc thậm chí gật đầu và còn tỏ thái độ khinh khỉnh. Mình viết post này để nói rằng đó cũng chính là lí do vì sao có những chuyến đi chỉ đáng giá 3 sao đổ lại( tùy vào mức độ trải nghiệm cá nhân của bản thân mình).",vi,,neutral,0.3874,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
16036,google_play,Green SM,MUL,1,Hoài Trì,2025-04-23,có đặc xe r mà hk thấy ai nhận đơn,vi,,neutral,0.5285,기타·미상,2026-06-04 05:59:09.108897+00,미상
16038,google_play,Green SM,MUL,1,Linh Trương,2025-04-22,kém,hu,,neutral,0.3474,일반혹평,2026-06-04 05:59:09.108897+00,앱공통
16039,google_play,Green SM,MUL,5,Trang My Lê,2025-04-22,tải thêm áp để tích điểm nữa là miễn phí,vi,,neutral,0.7021,프로모션·할인,2026-06-04 05:59:09.108897+00,라이드
16040,google_play,Green SM,MUL,1,Anh Tường,2025-04-22,ngu,tl,,neutral,0.3715,일반혹평,2026-06-04 05:59:09.108897+00,앱공통
16042,google_play,Green SM,MUL,1,Phi Lê,2025-04-22,quảng cáo hiện quá nhiều trên các ứng dụng khác,vi,,neutral,0.481,광고,2026-06-04 05:59:09.108897+00,앱공통
16044,google_play,Green SM,MUL,5,Hùng Trần Đình,2025-04-22,tuyệt,vi,,neutral,0.3736,기타·미상,2026-06-04 05:59:09.108897+00,미상
16049,google_play,Green SM,MUL,5,Tùng Trương,2025-04-21,rất vui hài lòng,vi,,positive,0.8788,기타·미상,2026-06-04 05:59:09.108897+00,미상
12162,google_play,Green SM,MUL,2,cAss pRo,2025-10-09,tài xế hay hủy chuyến,vi,,neutral,0.6576,배차·호출실패,2026-06-04 05:58:47.620703+00,라이드
16033,google_play,Green SM,MUL,2,Chí Bảo Nguyễn,2025-04-23,"Xử lý chậm , lỗi quá nhiều",vi,,negative,0.9031,앱오류·작동불가,2026-06-04 05:59:09.108897+00,앱공통
12167,google_play,Green SM,MUL,1,Điệp Nxd,2025-10-09,nhu cc,vi,,neutral,0.5452,기타·미상,2026-06-04 05:58:47.620703+00,미상
12169,google_play,Green SM,MUL,5,Shizu Hyimaki,2025-10-09,hài lòng về dịch vụ,vi,,positive,0.7793,기타·미상,2026-06-04 05:58:47.620703+00,미상
12170,google_play,Green SM,MUL,1,Thư Mông,2025-10-09,cui bap,ro,,neutral,0.3692,기타·미상,2026-06-04 05:58:47.620703+00,미상
12173,google_play,Green SM,MUL,5,Thanh Vo,2025-10-09,"giá ok, tài xế thân thiện, xe sạch sẽ, thơm tho.",vi,,positive,0.7773,드라이버·서비스불만,2026-06-04 05:58:47.620703+00,라이드
12174,google_play,Green SM,MUL,5,Bí Ngô,2025-10-09,quá nhiệt tình. vui vẻ chay ok,vi,,positive,0.6524,기타·미상,2026-06-04 05:58:47.620703+00,미상
29860,google_play,PTT blueplus+,THA,5,เศรษฐีนี579 พลังมหาจักรพรรดิ์พลังจักวาล,2025-10-16,ยอดเยี่ยมคะ,th,,neutral,0.6319,기타·미상,2026-06-04 06:10:21.739391+00,미상
29864,google_play,PTT blueplus+,THA,4,Tukky Srisaket,2025-10-15,มีโปรโมชั่นหลากหลาย,th,,neutral,0.5323,프로모션·할인,2026-06-04 06:10:21.739391+00,라이드
29866,google_play,PTT blueplus+,THA,5,susususu noknoknoknok,2025-10-15,โอเค,th,,positive,0.4883,기타·미상,2026-06-04 06:10:21.739391+00,미상
29867,google_play,PTT blueplus+,THA,5,บุญเลิศ เต้ยชาวนา,2025-10-15,โอเคบริการดีมาก,th,,positive,0.7763,기타·미상,2026-06-04 06:10:21.739391+00,미상
29869,google_play,PTT blueplus+,THA,5,Janyaporn Caomoon,2025-10-15,ใช้ได้ดีค่ะ สะดวกในการใช้จ่ายค่าน้ำมันรถอย่างยิ่ง,th,,positive,0.7915,기타·미상,2026-06-04 06:10:21.739391+00,미상
29964,google_play,PTT blueplus+,THA,5,นารายณ์ แปลง,2025-08-02,ของรางวัลสะสมคะแนนมากมาย,th,,positive,0.6079,기타·미상,2026-06-04 06:10:21.739391+00,미상
26905,google_play,Green SM,MUL,5,Duc van Nguyen,2023-04-06,tuyệt,vi,,neutral,0.3736,기타·미상,2026-06-04 05:59:59.595793+00,미상
26908,google_play,Green SM,MUL,5,Tai Tran Huu,2023-04-06,Ủng hộ hãng xe Việt ngày càng phát triển,vi,,positive,0.8089,기타·미상,2026-06-04 05:59:59.595793+00,미상
26909,google_play,Green SM,MUL,5,anh Du,2023-04-06,Mình sẽ ủng hộ,vi,,positive,0.5857,기타·미상,2026-06-04 05:59:59.595793+00,미상
26910,google_play,Green SM,MUL,5,kitamurakol,2023-04-06,Ủng hộ công nghệ xanh bảo vệ môi trường,vi,,positive,0.6005,기타·미상,2026-06-04 05:59:59.595793+00,미상
15056,google_play,Green SM,MUL,1,Thị Thảo Nguyễn,2025-07-02,Treo đầu dê bán thịt chó.Đây là app móc túi chuyên nghiệp được bắt đầu từ 1 số đối tượng tài xế và nhân viên điều hành. họ thu 51k trong khi đó app báo 30k.,vi,,neutral,0.7322,드라이버·서비스불만,2026-06-04 05:59:05.301202+00,라이드
16053,google_play,Green SM,MUL,1,Phương Thanh Võ Ngọc,2025-04-21,tài xế vòi thêm tiền của khách với lí do đợi đèn đỏ lâu😀,vi,,neutral,0.5163,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
16054,google_play,Green SM,MUL,4,HƯƠNG HƯƠNG,2025-04-21,"giá thành rẻ mà xe xanh còn rất chi là tinh tế và thân thiện ạ và cái đặc biệt nhất theo em thấy là còn bảo vệ môi trường nữa,nhưng có địa chỉ em ghi rồi mà mãi nó chả cho,nó cứ hiện địa điểm gợi ý hoài á nên cũng khó chịu một xíu,em có đọc một vài đánh giá của mọi người nói là xe đến rất lâu mãi chả tới và có thái độ không tốt với khách hàng nên em cũng mong xe xanh có thể thay đổi về thái độ và cách mình phục vụ khách ạ",vi,,positive,0.487,목적지·경로,2026-06-04 05:59:09.108897+00,라이드
16057,google_play,Green SM,MUL,5,Huy Lê,2025-04-21,ko biết khi nào mới có xe 7 chỗ,vi,,neutral,0.6918,기타·미상,2026-06-04 05:59:09.108897+00,미상
16063,google_play,Green SM,MUL,1,Văn Vững Lê,2025-04-20,không cho cài thanh toán mặc định luôn ở phần cài đặt. mỗi lần đặt xe cứ phải chọn phương thức thanh toán.,vi,,neutral,0.7188,결제·환불·지갑,2026-06-04 05:59:09.108897+00,앱공통
16064,google_play,Green SM,MUL,5,Ngan Nguyễn văn trương,2025-04-20,rất hài lòng rất ok,vi,,positive,0.8358,기타·미상,2026-06-04 05:59:09.108897+00,미상
16140,google_play,Green SM,MUL,5,Hoàng Phong Nguyễn,2025-04-12,Đặt xe rất nhanh và Grab tốt,vi,,positive,0.8086,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
16142,google_play,Green SM,MUL,5,Hiếu Lê,2025-04-12,vẫn là xanh uy tín hơn cả,vi,,positive,0.6202,사기·신뢰,2026-06-04 05:59:09.108897+00,앱공통
16145,google_play,Green SM,MUL,5,Hương Kiều,2025-04-11,Tôi thích đi xanh vì nó bảo vệ môi trường và ko gây ồn.giá hấp dẫn,vi,,positive,0.6938,기타·미상,2026-06-04 05:59:09.108897+00,미상
16148,google_play,Green SM,MUL,5,Hùng Sơn Nguyễn,2025-04-11,hay,so,,neutral,0.4059,기타·미상,2026-06-04 05:59:09.108897+00,미상
16149,google_play,Green SM,MUL,1,Ngoc Minh,2025-04-11,tài xế nhận chuyến xong bắt khách đợi chục phút rồi tự hủy không điện hoạc thông báo cho khách=))),vi,,neutral,0.5444,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
26110,google_play,Green SM,MUL,5,Bich Hoang,2023-04-28,5sao,tl,,neutral,0.4503,기타·미상,2026-06-04 05:59:56.92324+00,미상
26911,google_play,Green SM,MUL,5,Trung Nguyễn,2023-04-06,"Đẳng cấp phải nói là đúng 5 sao, nên cho lun 500 sao mới xứng đáng với hãng taxi này! Chúc mừng vinfast tự hào...!!!!",vi,,positive,0.8197,기타·미상,2026-06-04 05:59:59.595793+00,미상
26912,google_play,Green SM,MUL,5,Vian Vi,2023-04-06,"tuyệt vời, xe mới thơm sạch sẽ, tài xế thân thiện",vi,,positive,0.895,드라이버·서비스불만,2026-06-04 05:59:59.595793+00,라이드
21908,google_play,Green SM,MUL,5,Hùng Thiện,2024-04-03,App xe điện của người việt quá tuyệt vời cho VN,vi,,positive,0.8809,기타·미상,2026-06-04 05:59:32.995093+00,미상
26913,google_play,Green SM,MUL,5,Santa,2023-04-06,Đi xe điện là chắc chắn thích hơn xe xăng rồi. Đã đi bus điện rất thích nhưng cài app taxi điện đề đặt thì báo 14.4 mới được đặt.,vi,,neutral,0.4974,기타·미상,2026-06-04 05:59:59.595793+00,미상
26914,google_play,Green SM,MUL,5,Newone Trương Tuấn Nghĩa,2023-04-06,"Xanh, rất xanh.",vi,,positive,0.5013,기타·미상,2026-06-04 05:59:59.595793+00,미상
26915,google_play,Green SM,MUL,5,Minh Kieu,2023-04-06,Ủng hộ người việt,vi,,positive,0.5167,기타·미상,2026-06-04 05:59:59.595793+00,미상
26916,google_play,Green SM,MUL,5,Dang Khoa Nguyen,2023-04-06,"App mới ra mắt mà khá ổn định. Dịch vụ rất tốt, tài xế siêu thân thiện. Tuy vậy chờ hơi lâu 1 chút (chắc do còn ít xe chạy thử)",vi,,positive,0.4648,배차·호출실패,2026-06-04 05:59:59.595793+00,라이드
26917,google_play,Green SM,MUL,5,DL Editor,2023-04-06,Trải nghiệm tuyệt vời,vi,,positive,0.9021,기타·미상,2026-06-04 05:59:59.595793+00,미상
16056,google_play,Green SM,MUL,1,Tắc Kè Hoa,2025-04-21,bực,vi,,negative,0.3779,일반혹평,2026-06-04 05:59:09.108897+00,앱공통
26918,google_play,Green SM,MUL,4,Thái Đất Cảng,2023-04-06,Xe đi êm không tiếng ồn,vi,,neutral,0.4741,기타·미상,2026-06-04 05:59:59.595793+00,미상
16079,google_play,Green SM,MUL,1,Tâm Thu,2025-04-19,"lần 1 app nổ vị trí kg chuẩn xác,,để lái xe chửi khách,,,lần 2 khách không biết đặt nhầm Phan Văn Trị gò vấp phường 5,,app nổ địa chỉ Phan Văn Trị quận 5,,( toàn tiếng anh trên app) gặp lái xe khách có nói về gò vấp,,cố tình chở qua quận 5 lấy 70k ..rồi mới nói khách đặt sai,,quá ác. đem con bỏ chợ.😭.. lần 3 lái xe nhận cuốc xe,,do định vị sai...nó gọi..tìm dfc khách..gặp khách .nó chửi như hát hay...tất cả đều kiến nghị lên SM xanh .kg ai giải quyết hậu quả của lái xe..😭.thất vọng vô cùng.",vi,,neutral,0.4939,외국인·다국어,2026-06-04 05:59:09.108897+00,앱공통
16087,google_play,Green SM,MUL,5,An Lê,2025-04-18,xe đến nhanh bác tài xế vui vẻ xe sạch,vi,,positive,0.6472,드라이버·서비스불만,2026-06-04 05:59:09.108897+00,라이드
16092,google_play,Green SM,MUL,5,My Thanh Tran Thi,2025-04-18,rât ok,ro,,neutral,0.3433,기타·미상,2026-06-04 05:59:09.108897+00,미상
16096,google_play,Green SM,MUL,5,Bi Bi,2025-04-17,xe gi mà chạy nhanh dữ v,vi,,positive,0.3909,기타·미상,2026-06-04 05:59:09.108897+00,미상
16097,google_play,Green SM,MUL,5,Son Phanhung,2025-04-17,Trải nghiệm đi xe xanh SM rất ok và thuận lợi! Tks,vi,,positive,0.8786,기타·미상,2026-06-04 05:59:09.108897+00,미상
16100,google_play,Green SM,MUL,2,Truong Quang,2025-04-17,có vài xe vẫn tính tiền tròn trăm tròn chục,vi,,neutral,0.5555,결제·환불·지갑,2026-06-04 05:59:09.108897+00,앱공통
16101,google_play,Green SM,MUL,4,Outtion Game,2025-04-17,mm. . ốt,vi,,neutral,0.5014,기타·미상,2026-06-04 05:59:09.108897+00,미상
16103,google_play,Green SM,MUL,4,Ngọc Phụng Mai,2025-04-17,e có đi vài lần nhưng thấy vài tài xế rất chu đáo và tay lái tốt thấy mn phàn nàn mà hơi nghi ngờ,vi,,positive,0.5372,드라이버·서비스불만,2026-06-04 05:59:09.108897+00,라이드
19827,google_play,Green SM,MUL,5,Thiện Nguyễn,2024-08-16,Tốt tài xế lịch sự,vi,,neutral,0.3992,드라이버·서비스불만,2026-06-04 05:59:24.933552+00,라이드
12225,google_play,Green SM,MUL,5,Hoa Đoàn,2025-10-07,tốt lắm con sụt,vi,,positive,0.7713,기타·미상,2026-06-04 05:58:47.620703+00,미상
12228,google_play,Green SM,MUL,1,Thủy Trần,2025-10-07,dịch vụ trời mưa tăng giá gấp đôi,vi,,neutral,0.5226,요금·비쌈,2026-06-04 05:58:47.620703+00,라이드
12232,google_play,Green SM,MUL,1,Quang Minh,2025-10-07,ko vô dc app,sk,,neutral,0.411,기타·미상,2026-06-04 05:58:47.620703+00,미상
26920,google_play,Green SM,MUL,5,99htv,2023-04-06,Sẽ test thử chất lượng. Ok thì sẽ thay cho grab. Nhưng để thay đc grab thì cần tốn khá nhiều tiền đấy,vi,,neutral,0.6004,기타·미상,2026-06-04 05:59:59.595793+00,미상
26921,google_play,Green SM,MUL,5,Vũ Hoàng Nam,2023-04-06,Muốn góp phần nhỏ vào bảo vệ môi trường cùng xanh sm,vi,,positive,0.4709,기타·미상,2026-06-04 05:59:59.595793+00,미상
22019,google_play,Green SM,MUL,1,Pha Nguyễn Văn,2024-03-31,App tìm k thấy xe,vi,,neutral,0.764,기타·미상,2026-06-04 05:59:32.995093+00,미상
22025,google_play,Green SM,MUL,5,Ngọc phượng Nguyễn,2024-03-30,Dịuu,vi,,neutral,0.3467,기타·미상,2026-06-04 05:59:32.995093+00,미상
22027,google_play,Green SM,MUL,2,Dieu Linh Tran Khuc,2024-03-30,Cập nhập xong như qq ý bản cũ dùng dễ với OK hơn nhiều,vi,,positive,0.525,기타·미상,2026-06-04 05:59:32.995093+00,미상
26940,google_play,Green SM,MUL,5,Nguyễn Vũ Hà,2023-04-05,great,ro,,positive,0.5718,기타·미상,2026-06-04 05:59:59.595793+00,미상
26941,google_play,Green SM,MUL,5,Linh Nguyễn,2023-04-05,Dịch vụ tuyệt vời,vi,,positive,0.8862,기타·미상,2026-06-04 05:59:59.595793+00,미상
26942,google_play,Green SM,MUL,5,Duc Minh,2023-04-05,Hãng xe tuyệt vời,vi,,positive,0.8248,기타·미상,2026-06-04 05:59:59.595793+00,미상
26943,google_play,Green SM,MUL,5,Duy Lã Thành,2023-04-05,Cách mạng xanh trong giao thông vận tải là rất cần thiết. Ủng hộ Vinfast,vi,,positive,0.4792,기타·미상,2026-06-04 05:59:59.595793+00,미상
16104,google_play,Green SM,MUL,5,PHUOC TRAN VAN,2025-04-16,"Tôi từng đặt xe xanh sm ở nhiều tỉnh vùng khác nhau và tôi có kết luận thế này. Tài xế xanh sm ở Đà Nẵng vui vẻ thân thiện nhiệt tình, đi cả vài chục cuốc xe đều vậy, ai cũng lịch sự đàng hoàng, chạy xe từ tốn, đúng chất người quảng nam đà nẵng thân thiện dễ mến. Đi xanh ở sài gòn thì hay gặp tài đi ẩu, miền tây cũng vậy, ở hà nội, hải phòng thì gặp tài xế bố lếu bố láo. Nhìn chung đà nẵng vẫn là thành phố đáng sống, các bạn ở xa có dịp nhớ đến cho biết nha!",vi,,positive,0.5233,배차·호출실패,2026-06-04 05:59:09.108897+00,라이드
16108,google_play,Green SM,MUL,4,Nam Lebao,2025-04-15,tôi muống xanh SM có xe đò,vi,,neutral,0.4958,기타·미상,2026-06-04 05:59:09.108897+00,미상
16109,google_play,Green SM,MUL,5,Le thanh Long,2025-04-15,"Nhanh, tiện, giá rẻ.",vi,,neutral,0.5097,기타·미상,2026-06-04 05:59:09.108897+00,미상
12266,google_play,Green SM,MUL,5,Bui Mai,2025-10-06,"rất ok ,mình sử dụng lần đầu ,tài xế rất chu đáo ,lịch sự .",vi,,positive,0.6447,드라이버·서비스불만,2026-06-04 05:58:47.620703+00,라이드
16114,google_play,Green SM,MUL,5,Cong Tu Chu,2025-04-15,"Rất tốt cho mọi người , an toàn , nhân viên ( tài xế ) ôn hòa lịch sự",vi,,positive,0.6307,드라이버·서비스불만,2026-06-04 05:59:09.108897+00,라이드
16116,google_play,Green SM,MUL,5,Hiền Thu,2025-04-14,tôi thấy ứng dụng này rất tuyệt vời,vi,,positive,0.9187,기타·미상,2026-06-04 05:59:09.108897+00,미상
16118,google_play,Green SM,MUL,5,Pham Tai,2025-04-14,"xe tốt môi trường, đứng gần không có mùi khí cacbon khó chịu như xe xăng, cảm ơn các công ty việt nam đã giúp đỡ cho đất nước việt nam, môi trường, không ngờ việt nam có những anh hùng tiến sĩ cơ khí máy móc học mỗi ngày tạo ra những vật liệu mới T_T , tốt cho môi trường",vi,,positive,0.648,기타·미상,2026-06-04 05:59:09.108897+00,미상
12289,google_play,Green SM,MUL,5,Thanh Lâm,2025-10-05,rất tiện lợi,vi,,positive,0.7712,기타·미상,2026-06-04 05:58:47.620703+00,미상
12290,google_play,Green SM,MUL,1,Lực Tống,2025-10-05,tai xe yếu,vi,,neutral,0.4,기타·미상,2026-06-04 05:58:47.620703+00,미상
12291,google_play,Green SM,MUL,5,Mai Nguyễn Lệ,2025-10-05,rất thích,vi,,positive,0.6625,기타·미상,2026-06-04 05:58:47.620703+00,미상
12292,google_play,Green SM,MUL,5,Brian Barnett,2025-10-05,ngõ 02 phố trần cung .ngách 2/2 khu tt công an .số nhà 37 a,vi,,neutral,0.7389,기타·미상,2026-06-04 05:58:47.620703+00,미상
12294,google_play,Green SM,MUL,1,Tien Doan,2025-10-05,xanh ngon hủy đơn,vi,,neutral,0.4624,기타·미상,2026-06-04 05:58:47.620703+00,미상
12295,google_play,Green SM,MUL,5,Buivanbinh Trưowngnhung1987,2025-10-05,xl nhé,vi,,neutral,0.6003,기타·미상,2026-06-04 05:58:47.620703+00,미상
12296,google_play,Green SM,MUL,5,Thuy Tien Vo,2025-10-05,thân thiện - nhanh chóng - chu đáo - an toàn,vi,,neutral,0.4766,기타·미상,2026-06-04 05:58:47.620703+00,미상
12297,google_play,Green SM,MUL,5,Long Nguyen Ba,2025-10-05,quá chu đáo và nhiệt tình,vi,,positive,0.8239,기타·미상,2026-06-04 05:58:47.620703+00,미상
16215,google_play,Green SM,MUL,1,Ngọc Việt Cấn,2025-04-06,"Ngày hôm qua trời mua mình có gọi Taxi Xanh đi từ Phúc Thọ xuống 41 Khúc Thừa Dụ, Cầu Giấy, Hà Nội. Quãng đường 23km. Lúc đi hết 250k. Lúc về vẫn quãng đường đó hết 503k. Tổng là 750k cho 24km cả đi lẫn về. Mọi khi mình hay gọi taxi tự do đi cả buổi mà quãng đường cũng xa hơn chỉ mất 500k. Không bao giờ đi Xanh nữa là kết luận của mình.",vi,,neutral,0.4678,기타·미상,2026-06-04 05:59:09.108897+00,미상
16216,google_play,Green SM,MUL,1,boo Bam,2025-04-06,"Xe xanh 1 đi từ điểm A đến C (VD:2km) hết 25k, xe xanh 2 đi từ C về B (VD:1,2 km) hết 45k... 😲😲 ủa, app tính phí như nào vậy trời??",vi,,neutral,0.5374,기타·미상,2026-06-04 05:59:09.108897+00,미상
16220,google_play,Green SM,MUL,5,Thắng Lợi Nguyễn Hồ,2025-04-05,tài xế rất nhiệt tình và nói chuyện lịch sự lắm tôi thích xanh SM❤️❤️❤️,vi,,positive,0.8799,드라이버·서비스불만,2026-06-04 05:59:09.108897+00,라이드
16221,google_play,Green SM,MUL,1,Ngoc Anh Vy,2025-04-05,đắt,vi,,neutral,0.3514,요금·비쌈,2026-06-04 05:59:09.108897+00,라이드
16229,google_play,Green SM,MUL,5,Tú Anh Võ Nguyễn,2025-04-04,rất vui,vi,,positive,0.8401,기타·미상,2026-06-04 05:59:09.108897+00,미상
16231,google_play,Green SM,MUL,1,Hiếu Huỳnh Trung,2025-04-04,tài xế xanh sm Car lấn làn xe 2 bánh (làn trong cùng có biển báo dành cho xe 2 bánh và 3 bánh) đoạn Xô Viết Nghệ Tĩnh Q.BT tông nhẹ từ phía sau lên với xe 2 bánh,vi,,neutral,0.8589,드라이버·서비스불만,2026-06-04 05:59:09.108897+00,라이드
16234,google_play,Green SM,MUL,5,Đạt Ngô Cẩm,2025-04-04,ổn,vi,,neutral,0.4176,기타·미상,2026-06-04 05:59:09.108897+00,미상
12353,google_play,Green SM,MUL,1,Bla Bla,2025-10-03,"quảng cáo lắm, cài app! đánh giá 1 sao cho đỡ tức",vi,,neutral,0.4347,광고,2026-06-04 05:58:47.620703+00,앱공통
12354,google_play,Green SM,MUL,5,Đăng Khoa,2025-10-03,chất lượng ok,vi,,neutral,0.6,기타·미상,2026-06-04 05:58:47.620703+00,미상
12355,google_play,Green SM,MUL,5,Thảo Trần Thị,2025-10-03,xanh Sm rất tốt,vi,,positive,0.7838,기타·미상,2026-06-04 05:58:47.620703+00,미상
26944,google_play,Green SM,MUL,5,Toan Doan Van,2023-04-05,Very good,af,,positive,0.7675,기타·미상,2026-06-04 05:59:59.595793+00,미상
